timestamp, utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], clocks_event_reasons.active
2026/09/25 02:35:09.781, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:10.786, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:11.793, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:12.797, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:13.813, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:14.817, 0 %, 210 MHz, 405 MHz, 2.52 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:15.836, 0 %, 210 MHz, 405 MHz, 2.51 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:16.850, 0 %, 210 MHz, 405 MHz, 2.52 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:17.857, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:18.873, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:19.875, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:20.879, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:21.882, 0 %, 210 MHz, 405 MHz, 2.54 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:22.885, 0 %, 210 MHz, 405 MHz, 2.56 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:23.898, 0 %, 210 MHz, 405 MHz, 2.54 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:24.900, 0 %, 210 MHz, 405 MHz, 2.52 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:25.902, 0 %, 210 MHz, 405 MHz, 2.50 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:26.907, 0 %, 210 MHz, 405 MHz, 2.60 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:27.909, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:28.913, 0 %, 210 MHz, 405 MHz, 2.53 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:29.918, 0 %, 210 MHz, 405 MHz, 2.50 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:30.920, 0 %, 210 MHz, 405 MHz, 2.52 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:31.922, 0 %, 210 MHz, 405 MHz, 2.50 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:32.926, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:33.932, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:34.936, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:35.952, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:36.968, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:37.983, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:38.991, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:39.996, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:40.999, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:42.006, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:43.012, 0 %, 210 MHz, 405 MHz, 2.48 W, 47, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:44.017, 0 %, 210 MHz, 405 MHz, 2.46 W, 47, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:45.023, 0 %, 210 MHz, 405 MHz, 2.46 W, 47, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:46.028, 0 %, 210 MHz, 405 MHz, 2.46 W, 47, 7233 MiB, 0x0000000000000001
2026/09/25 02:35:47.041, 100 %, 2355 MHz, 8001 MHz, 64.48 W, 62, 7233 MiB, 0x0000000000000004
2026/09/25 02:35:48.043, 100 %, 2340 MHz, 8001 MHz, 104.95 W, 63, 7233 MiB, 0x0000000000000004
2026/09/25 02:35:49.044, 100 %, 2370 MHz, 8001 MHz, 102.95 W, 63, 7233 MiB, 0x0000000000000004
2026/09/25 02:35:50.048, 100 %, 2535 MHz, 8001 MHz, 103.01 W, 62, 7233 MiB, 0x0000000000000004
2026/09/25 02:35:51.050, 100 %, 2535 MHz, 8001 MHz, 103.29 W, 64, 7233 MiB, 0x0000000000000004
2026/09/25 02:35:52.055, 100 %, 2565 MHz, 8001 MHz, 100.58 W, 62, 7233 MiB, 0x0000000000000000
2026/09/25 02:35:53.062, 100 %, 2565 MHz, 8001 MHz, 95.63 W, 62, 7233 MiB, 0x0000000000000000
2026/09/25 02:35:54.070, 100 %, 2565 MHz, 8001 MHz, 97.51 W, 64, 7233 MiB, 0x0000000000000000
2026/09/25 02:35:55.073, 100 %, 2565 MHz, 8001 MHz, 97.51 W, 64, 7233 MiB, 0x0000000000000000
2026/09/25 02:35:56.093, 100 %, 2565 MHz, 8001 MHz, 95.95 W, 63, 7233 MiB, 0x0000000000000000
2026/09/25 02:35:57.108, 100 %, 2565 MHz, 8001 MHz, 94.19 W, 63, 7233 MiB, 0x0000000000000000
2026/09/25 02:35:58.110, 100 %, 2565 MHz, 8001 MHz, 95.11 W, 64, 7233 MiB, 0x0000000000000000
2026/09/25 02:35:59.112, 100 %, 2565 MHz, 8001 MHz, 95.13 W, 64, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:00.127, 100 %, 2565 MHz, 8001 MHz, 95.17 W, 65, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:01.130, 100 %, 2565 MHz, 8001 MHz, 94.74 W, 65, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:02.133, 100 %, 2565 MHz, 8001 MHz, 94.39 W, 66, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:03.136, 100 %, 2565 MHz, 8001 MHz, 94.93 W, 66, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:04.139, 100 %, 2565 MHz, 8001 MHz, 94.07 W, 66, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:05.140, 100 %, 2565 MHz, 8001 MHz, 94.59 W, 67, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:06.145, 97 %, 2565 MHz, 8001 MHz, 95.62 W, 67, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:07.147, 97 %, 2565 MHz, 8001 MHz, 97.51 W, 67, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:08.162, 97 %, 2565 MHz, 8001 MHz, 97.84 W, 67, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:09.164, 98 %, 2550 MHz, 8001 MHz, 98.06 W, 68, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:10.167, 0 %, 2565 MHz, 8001 MHz, 38.65 W, 62, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:11.179, 0 %, 2565 MHz, 8001 MHz, 23.44 W, 61, 7233 MiB, 0x0000000000000000
2026/09/25 02:36:12.194, 0 %, 525 MHz, 8001 MHz, 21.73 W, 59, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:13.209, 0 %, 330 MHz, 810 MHz, 8.51 W, 59, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:14.213, 0 %, 210 MHz, 405 MHz, 1.78 W, 58, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:15.215, 0 %, 210 MHz, 405 MHz, 1.69 W, 58, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:16.220, 0 %, 210 MHz, 405 MHz, 1.67 W, 58, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:17.222, 0 %, 210 MHz, 405 MHz, 1.98 W, 58, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:18.227, 0 %, 210 MHz, 405 MHz, 1.97 W, 57, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:19.228, 0 %, 210 MHz, 405 MHz, 1.76 W, 57, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:20.230, 0 %, 210 MHz, 405 MHz, 1.76 W, 57, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:21.245, 0 %, 210 MHz, 405 MHz, 1.72 W, 57, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:22.249, 0 %, 210 MHz, 405 MHz, 1.83 W, 57, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:23.254, 0 %, 210 MHz, 405 MHz, 1.74 W, 57, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:24.267, 0 %, 210 MHz, 405 MHz, 1.76 W, 56, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:25.269, 0 %, 210 MHz, 405 MHz, 1.74 W, 56, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:26.275, 0 %, 210 MHz, 405 MHz, 1.74 W, 56, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:27.279, 0 %, 210 MHz, 405 MHz, 1.76 W, 56, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:28.294, 0 %, 210 MHz, 405 MHz, 1.77 W, 56, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:29.308, 0 %, 210 MHz, 405 MHz, 1.78 W, 56, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:30.312, 0 %, 210 MHz, 405 MHz, 1.80 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:31.327, 0 %, 210 MHz, 405 MHz, 1.84 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:32.334, 0 %, 210 MHz, 405 MHz, 1.88 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:33.337, 0 %, 210 MHz, 405 MHz, 1.90 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:34.342, 0 %, 210 MHz, 405 MHz, 1.87 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:35.347, 0 %, 210 MHz, 405 MHz, 1.87 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:36.349, 0 %, 210 MHz, 405 MHz, 1.90 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:37.352, 0 %, 210 MHz, 405 MHz, 1.90 W, 55, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:38.367, 0 %, 210 MHz, 405 MHz, 1.89 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:39.382, 0 %, 210 MHz, 405 MHz, 1.89 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:40.390, 0 %, 210 MHz, 405 MHz, 1.89 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:41.391, 0 %, 210 MHz, 405 MHz, 1.93 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:42.395, 0 %, 210 MHz, 405 MHz, 1.93 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:43.401, 0 %, 210 MHz, 405 MHz, 1.91 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:44.406, 0 %, 210 MHz, 405 MHz, 1.93 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:45.411, 0 %, 210 MHz, 405 MHz, 1.92 W, 54, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:46.413, 0 %, 210 MHz, 405 MHz, 1.94 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:47.427, 0 %, 210 MHz, 405 MHz, 2.00 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:48.430, 0 %, 210 MHz, 405 MHz, 1.97 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:49.433, 0 %, 210 MHz, 405 MHz, 1.95 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:50.437, 0 %, 210 MHz, 405 MHz, 1.95 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:51.438, 0 %, 210 MHz, 405 MHz, 1.96 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:52.443, 0 %, 210 MHz, 405 MHz, 1.98 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:53.450, 0 %, 210 MHz, 405 MHz, 1.98 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:54.453, 0 %, 210 MHz, 405 MHz, 1.97 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:55.462, 0 %, 210 MHz, 405 MHz, 1.94 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:56.463, 0 %, 210 MHz, 405 MHz, 2.00 W, 53, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:57.469, 0 %, 210 MHz, 405 MHz, 2.03 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:58.476, 0 %, 210 MHz, 405 MHz, 2.06 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:36:59.483, 0 %, 210 MHz, 405 MHz, 2.09 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:00.493, 0 %, 210 MHz, 405 MHz, 2.05 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:01.508, 0 %, 210 MHz, 405 MHz, 2.06 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:02.522, 0 %, 210 MHz, 405 MHz, 2.07 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:03.525, 0 %, 210 MHz, 405 MHz, 2.06 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:04.527, 0 %, 210 MHz, 405 MHz, 2.07 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:05.531, 0 %, 210 MHz, 405 MHz, 2.10 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:06.534, 0 %, 210 MHz, 405 MHz, 2.12 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:07.540, 0 %, 210 MHz, 405 MHz, 2.10 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:08.542, 0 %, 210 MHz, 405 MHz, 2.11 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:09.547, 0 %, 210 MHz, 405 MHz, 2.11 W, 52, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:10.563, 0 %, 210 MHz, 405 MHz, 2.09 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:11.567, 0 %, 210 MHz, 405 MHz, 2.08 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:12.580, 0 %, 210 MHz, 405 MHz, 2.09 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:13.584, 0 %, 210 MHz, 405 MHz, 2.11 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:14.586, 0 %, 210 MHz, 405 MHz, 2.11 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:15.593, 0 %, 210 MHz, 405 MHz, 2.09 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:16.596, 0 %, 210 MHz, 405 MHz, 2.10 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:17.605, 0 %, 210 MHz, 405 MHz, 2.11 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:18.606, 0 %, 210 MHz, 405 MHz, 2.12 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:19.610, 0 %, 210 MHz, 405 MHz, 2.14 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:20.626, 0 %, 210 MHz, 405 MHz, 2.18 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:21.631, 0 %, 210 MHz, 405 MHz, 2.20 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:22.633, 0 %, 210 MHz, 405 MHz, 2.21 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:23.638, 0 %, 210 MHz, 405 MHz, 2.23 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:24.645, 0 %, 210 MHz, 405 MHz, 2.21 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:25.652, 0 %, 210 MHz, 405 MHz, 2.20 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:26.658, 0 %, 210 MHz, 405 MHz, 2.23 W, 51, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:27.664, 0 %, 210 MHz, 405 MHz, 2.27 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:28.671, 0 %, 210 MHz, 405 MHz, 2.25 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:29.672, 0 %, 210 MHz, 405 MHz, 2.25 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:30.676, 0 %, 210 MHz, 405 MHz, 2.26 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:31.691, 0 %, 210 MHz, 405 MHz, 2.31 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:32.698, 0 %, 210 MHz, 405 MHz, 2.32 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:33.703, 0 %, 210 MHz, 405 MHz, 2.27 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:34.712, 0 %, 210 MHz, 405 MHz, 2.26 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:35.717, 0 %, 210 MHz, 405 MHz, 2.27 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:36.724, 0 %, 210 MHz, 405 MHz, 2.30 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:37.727, 0 %, 210 MHz, 405 MHz, 2.34 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:38.734, 0 %, 210 MHz, 405 MHz, 2.35 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:39.739, 0 %, 210 MHz, 405 MHz, 2.31 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:40.741, 0 %, 210 MHz, 405 MHz, 2.29 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:41.743, 0 %, 210 MHz, 405 MHz, 2.32 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:42.758, 0 %, 210 MHz, 405 MHz, 2.35 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:43.759, 0 %, 210 MHz, 405 MHz, 2.36 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:44.773, 0 %, 210 MHz, 405 MHz, 2.35 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:45.779, 0 %, 210 MHz, 405 MHz, 2.31 W, 50, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:46.790, 0 %, 210 MHz, 405 MHz, 2.30 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:47.799, 0 %, 210 MHz, 405 MHz, 2.27 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:48.800, 0 %, 210 MHz, 405 MHz, 2.26 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:49.805, 0 %, 210 MHz, 405 MHz, 2.30 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:50.810, 0 %, 210 MHz, 405 MHz, 2.33 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:51.815, 0 %, 210 MHz, 405 MHz, 2.32 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:52.818, 0 %, 210 MHz, 405 MHz, 2.34 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:53.829, 0 %, 210 MHz, 405 MHz, 2.40 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:54.833, 0 %, 210 MHz, 405 MHz, 2.41 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:55.840, 0 %, 210 MHz, 405 MHz, 2.38 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:56.846, 0 %, 210 MHz, 405 MHz, 2.37 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:57.851, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:58.856, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:37:59.864, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:00.867, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:01.874, 0 %, 210 MHz, 405 MHz, 2.38 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:02.882, 0 %, 210 MHz, 405 MHz, 2.38 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:03.885, 0 %, 210 MHz, 405 MHz, 2.35 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:04.891, 0 %, 210 MHz, 405 MHz, 2.37 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:05.894, 0 %, 210 MHz, 405 MHz, 2.38 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:06.900, 0 %, 210 MHz, 405 MHz, 2.40 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:07.907, 0 %, 210 MHz, 405 MHz, 2.45 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:08.913, 0 %, 210 MHz, 405 MHz, 2.47 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:09.914, 0 %, 210 MHz, 405 MHz, 2.46 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:10.916, 0 %, 210 MHz, 405 MHz, 2.44 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:11.932, 0 %, 210 MHz, 405 MHz, 2.46 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:12.939, 0 %, 210 MHz, 405 MHz, 2.48 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:13.943, 0 %, 210 MHz, 405 MHz, 2.47 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:14.949, 0 %, 210 MHz, 405 MHz, 2.48 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:15.955, 0 %, 210 MHz, 405 MHz, 2.50 W, 49, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:16.956, 0 %, 210 MHz, 405 MHz, 2.52 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:17.957, 0 %, 210 MHz, 405 MHz, 2.53 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:18.958, 0 %, 210 MHz, 405 MHz, 2.54 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:19.962, 0 %, 210 MHz, 405 MHz, 2.53 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:20.969, 0 %, 210 MHz, 405 MHz, 2.53 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:21.971, 0 %, 210 MHz, 405 MHz, 2.52 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:22.975, 0 %, 210 MHz, 405 MHz, 2.50 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:23.979, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:24.981, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:25.991, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:27.004, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:28.005, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:29.014, 0 %, 210 MHz, 405 MHz, 2.41 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:30.017, 0 %, 210 MHz, 405 MHz, 2.63 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:31.033, 0 %, 210 MHz, 405 MHz, 2.44 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:32.033, 0 %, 210 MHz, 405 MHz, 2.40 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:33.047, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:34.050, 0 %, 210 MHz, 405 MHz, 2.41 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:35.057, 0 %, 210 MHz, 405 MHz, 2.37 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:36.059, 0 %, 210 MHz, 405 MHz, 2.34 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:37.060, 0 %, 210 MHz, 405 MHz, 2.35 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:38.064, 0 %, 210 MHz, 405 MHz, 2.40 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:39.071, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:40.085, 0 %, 210 MHz, 405 MHz, 2.38 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:41.090, 0 %, 210 MHz, 405 MHz, 2.38 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:42.091, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:43.092, 0 %, 210 MHz, 405 MHz, 2.40 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:44.096, 0 %, 210 MHz, 405 MHz, 2.39 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:45.102, 0 %, 210 MHz, 405 MHz, 2.41 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:46.106, 0 %, 210 MHz, 405 MHz, 2.43 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:47.109, 0 %, 210 MHz, 405 MHz, 2.45 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:48.112, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:49.115, 0 %, 210 MHz, 405 MHz, 2.49 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:50.122, 0 %, 210 MHz, 405 MHz, 2.48 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:51.125, 0 %, 210 MHz, 405 MHz, 2.45 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:52.130, 0 %, 210 MHz, 405 MHz, 2.46 W, 48, 7233 MiB, 0x0000000000000001
2026/09/25 02:38:53.134, 0 %, 210 MHz, 405 MHz, 2.45 W, 48, 7233 MiB, 0x0000000000000001
