timestamp, utilization.gpu [%], clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, memory.used [MiB], clocks_event_reasons.active
2026/09/25 04:51:21.169, 0 %, 210 MHz, 405 MHz, 2.15 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:22.177, 0 %, 210 MHz, 405 MHz, 2.16 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:23.182, 0 %, 210 MHz, 405 MHz, 2.18 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:24.189, 0 %, 210 MHz, 405 MHz, 2.12 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:25.200, 0 %, 210 MHz, 405 MHz, 2.09 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:26.201, 0 %, 210 MHz, 405 MHz, 2.10 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:27.208, 0 %, 210 MHz, 405 MHz, 2.09 W, 74, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:28.213, 0 %, 210 MHz, 405 MHz, 2.07 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:29.220, 0 %, 210 MHz, 405 MHz, 2.08 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:30.229, 0 %, 210 MHz, 405 MHz, 2.11 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:31.233, 0 %, 210 MHz, 405 MHz, 2.14 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:32.240, 0 %, 210 MHz, 405 MHz, 2.16 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:33.254, 0 %, 210 MHz, 405 MHz, 2.15 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:34.262, 0 %, 210 MHz, 405 MHz, 2.11 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:35.268, 0 %, 210 MHz, 405 MHz, 2.11 W, 73, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:36.274, 0 %, 210 MHz, 405 MHz, 2.14 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:37.284, 0 %, 210 MHz, 405 MHz, 2.12 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:38.290, 0 %, 210 MHz, 405 MHz, 2.08 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:39.291, 0 %, 210 MHz, 405 MHz, 2.07 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:40.297, 0 %, 210 MHz, 405 MHz, 2.07 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:41.298, 0 %, 210 MHz, 405 MHz, 2.20 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:42.302, 0 %, 210 MHz, 405 MHz, 2.17 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:43.306, 0 %, 210 MHz, 405 MHz, 2.03 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:44.320, 0 %, 210 MHz, 405 MHz, 2.04 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:45.322, 0 %, 210 MHz, 405 MHz, 2.12 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:46.325, 0 %, 210 MHz, 405 MHz, 2.13 W, 72, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:47.325, 0 %, 210 MHz, 405 MHz, 2.48 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:48.326, 0 %, 210 MHz, 405 MHz, 2.18 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:49.327, 0 %, 210 MHz, 405 MHz, 2.10 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:50.331, 0 %, 210 MHz, 405 MHz, 2.07 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:51.334, 0 %, 210 MHz, 405 MHz, 2.07 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:52.341, 0 %, 210 MHz, 405 MHz, 2.19 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:53.344, 0 %, 210 MHz, 405 MHz, 2.22 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:54.350, 0 %, 210 MHz, 405 MHz, 2.14 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:55.364, 0 %, 210 MHz, 405 MHz, 2.22 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:56.366, 0 %, 210 MHz, 405 MHz, 2.25 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:57.380, 0 %, 210 MHz, 405 MHz, 2.30 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:58.396, 0 %, 210 MHz, 405 MHz, 2.28 W, 71, 7925 MiB, 0x0000000000000001
2026/09/25 04:51:59.410, 0 %, 210 MHz, 405 MHz, 2.26 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:00.411, 0 %, 210 MHz, 405 MHz, 2.29 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:01.427, 0 %, 210 MHz, 405 MHz, 2.30 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:02.429, 0 %, 210 MHz, 405 MHz, 2.25 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:03.434, 0 %, 210 MHz, 405 MHz, 2.23 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:04.436, 0 %, 210 MHz, 405 MHz, 2.22 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:05.451, 0 %, 210 MHz, 405 MHz, 2.23 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:06.464, 0 %, 210 MHz, 405 MHz, 2.25 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:07.475, 0 %, 210 MHz, 405 MHz, 2.28 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:08.477, 0 %, 210 MHz, 405 MHz, 2.29 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:09.479, 0 %, 210 MHz, 405 MHz, 2.26 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:10.495, 0 %, 210 MHz, 405 MHz, 2.28 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:11.498, 0 %, 210 MHz, 405 MHz, 2.31 W, 70, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:12.504, 0 %, 210 MHz, 405 MHz, 2.31 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:13.506, 0 %, 210 MHz, 405 MHz, 2.33 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:14.508, 0 %, 210 MHz, 405 MHz, 2.31 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:15.508, 0 %, 210 MHz, 405 MHz, 2.24 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:16.514, 0 %, 210 MHz, 405 MHz, 2.23 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:17.518, 0 %, 210 MHz, 405 MHz, 2.25 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:18.524, 0 %, 210 MHz, 405 MHz, 2.31 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:19.528, 0 %, 210 MHz, 405 MHz, 2.28 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:20.542, 0 %, 210 MHz, 405 MHz, 2.25 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:21.557, 0 %, 210 MHz, 405 MHz, 2.25 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:22.560, 0 %, 210 MHz, 405 MHz, 2.24 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:23.576, 0 %, 210 MHz, 405 MHz, 2.25 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:24.578, 0 %, 210 MHz, 405 MHz, 2.26 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:25.582, 0 %, 210 MHz, 405 MHz, 2.28 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:26.587, 0 %, 210 MHz, 405 MHz, 2.31 W, 69, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:27.592, 0 %, 210 MHz, 405 MHz, 2.36 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:28.608, 0 %, 210 MHz, 405 MHz, 2.37 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:29.623, 0 %, 210 MHz, 405 MHz, 2.35 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:30.636, 0 %, 210 MHz, 405 MHz, 2.36 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:31.649, 0 %, 210 MHz, 405 MHz, 2.38 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:32.661, 0 %, 210 MHz, 405 MHz, 2.38 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:33.676, 0 %, 210 MHz, 405 MHz, 2.33 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:34.682, 0 %, 210 MHz, 405 MHz, 2.28 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:35.696, 0 %, 210 MHz, 405 MHz, 2.27 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:36.699, 0 %, 210 MHz, 405 MHz, 2.32 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:37.702, 0 %, 210 MHz, 405 MHz, 2.37 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:38.711, 0 %, 210 MHz, 405 MHz, 2.39 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:39.725, 0 %, 210 MHz, 405 MHz, 2.40 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:40.732, 0 %, 210 MHz, 405 MHz, 2.41 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:41.738, 0 %, 210 MHz, 405 MHz, 2.46 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:42.743, 0 %, 210 MHz, 405 MHz, 2.51 W, 68, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:43.750, 0 %, 210 MHz, 405 MHz, 2.55 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:44.754, 0 %, 210 MHz, 405 MHz, 2.62 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:45.755, 0 %, 210 MHz, 405 MHz, 2.56 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:46.759, 0 %, 210 MHz, 405 MHz, 2.45 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:47.766, 0 %, 210 MHz, 405 MHz, 2.42 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:48.770, 0 %, 210 MHz, 405 MHz, 2.44 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:49.775, 0 %, 210 MHz, 405 MHz, 2.48 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:50.778, 0 %, 210 MHz, 405 MHz, 2.49 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:51.781, 0 %, 210 MHz, 405 MHz, 2.50 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:52.788, 0 %, 210 MHz, 405 MHz, 2.49 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:53.790, 0 %, 210 MHz, 405 MHz, 2.52 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:54.796, 0 %, 210 MHz, 405 MHz, 2.51 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:55.809, 0 %, 210 MHz, 405 MHz, 2.45 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:56.813, 0 %, 210 MHz, 405 MHz, 2.43 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:57.818, 0 %, 210 MHz, 405 MHz, 2.42 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:58.823, 0 %, 210 MHz, 405 MHz, 2.45 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:52:59.828, 0 %, 210 MHz, 405 MHz, 2.50 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:00.833, 0 %, 210 MHz, 405 MHz, 2.51 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:01.834, 0 %, 210 MHz, 405 MHz, 2.50 W, 67, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:02.840, 0 %, 210 MHz, 405 MHz, 2.49 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:03.842, 0 %, 210 MHz, 405 MHz, 2.46 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:04.846, 0 %, 210 MHz, 405 MHz, 2.43 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:05.861, 0 %, 210 MHz, 405 MHz, 2.41 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:06.868, 0 %, 210 MHz, 405 MHz, 2.40 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:07.878, 0 %, 210 MHz, 405 MHz, 2.41 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:08.885, 0 %, 210 MHz, 405 MHz, 2.42 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:09.891, 0 %, 210 MHz, 405 MHz, 2.46 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:10.894, 0 %, 210 MHz, 405 MHz, 2.51 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:11.897, 0 %, 210 MHz, 405 MHz, 2.50 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:12.909, 0 %, 210 MHz, 405 MHz, 2.52 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:13.922, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:14.932, 0 %, 210 MHz, 405 MHz, 2.52 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:15.942, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:16.958, 0 %, 210 MHz, 405 MHz, 2.53 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:17.965, 0 %, 210 MHz, 405 MHz, 2.55 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:18.970, 0 %, 210 MHz, 405 MHz, 2.54 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:19.979, 0 %, 210 MHz, 405 MHz, 2.56 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:20.982, 0 %, 210 MHz, 405 MHz, 2.58 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:21.991, 0 %, 210 MHz, 405 MHz, 2.60 W, 66, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:22.997, 0 %, 210 MHz, 405 MHz, 2.63 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:24.005, 0 %, 210 MHz, 405 MHz, 2.66 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:25.020, 0 %, 210 MHz, 405 MHz, 2.62 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:26.030, 0 %, 210 MHz, 405 MHz, 2.55 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:27.042, 0 %, 210 MHz, 405 MHz, 2.56 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:28.056, 0 %, 210 MHz, 405 MHz, 2.52 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:29.063, 0 %, 210 MHz, 405 MHz, 2.55 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:30.073, 0 %, 210 MHz, 405 MHz, 2.62 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:31.085, 0 %, 210 MHz, 405 MHz, 2.63 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:32.090, 0 %, 210 MHz, 405 MHz, 2.66 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:33.098, 0 %, 210 MHz, 405 MHz, 2.65 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:34.107, 0 %, 210 MHz, 405 MHz, 2.62 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:35.117, 0 %, 210 MHz, 405 MHz, 2.58 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:36.123, 0 %, 210 MHz, 405 MHz, 2.59 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:37.127, 0 %, 210 MHz, 405 MHz, 2.61 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:38.131, 0 %, 210 MHz, 405 MHz, 2.59 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:39.132, 0 %, 210 MHz, 405 MHz, 2.57 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:40.136, 0 %, 210 MHz, 405 MHz, 2.60 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:41.142, 0 %, 210 MHz, 405 MHz, 2.61 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:42.147, 0 %, 210 MHz, 405 MHz, 2.56 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:43.155, 0 %, 210 MHz, 405 MHz, 2.57 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:44.168, 0 %, 210 MHz, 405 MHz, 2.60 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:45.172, 0 %, 210 MHz, 405 MHz, 2.63 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:46.175, 0 %, 210 MHz, 405 MHz, 2.63 W, 65, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:47.182, 0 %, 210 MHz, 405 MHz, 2.62 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:48.192, 0 %, 210 MHz, 405 MHz, 2.61 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:49.193, 0 %, 210 MHz, 405 MHz, 2.61 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:50.201, 0 %, 210 MHz, 405 MHz, 2.64 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:51.205, 0 %, 210 MHz, 405 MHz, 2.65 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:52.209, 0 %, 210 MHz, 405 MHz, 2.67 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:53.214, 0 %, 210 MHz, 405 MHz, 2.72 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:54.218, 0 %, 210 MHz, 405 MHz, 2.71 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:55.223, 0 %, 210 MHz, 405 MHz, 2.64 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:56.232, 0 %, 210 MHz, 405 MHz, 2.65 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:57.247, 0 %, 210 MHz, 405 MHz, 2.68 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:58.260, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:53:59.263, 0 %, 210 MHz, 405 MHz, 2.71 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:00.269, 0 %, 210 MHz, 405 MHz, 2.70 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:01.275, 0 %, 210 MHz, 405 MHz, 2.68 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:02.281, 0 %, 210 MHz, 405 MHz, 2.69 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:03.293, 0 %, 210 MHz, 405 MHz, 2.73 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:04.296, 0 %, 210 MHz, 405 MHz, 2.74 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:05.302, 0 %, 210 MHz, 405 MHz, 2.67 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:06.307, 0 %, 210 MHz, 405 MHz, 2.61 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:07.314, 0 %, 210 MHz, 405 MHz, 2.57 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:08.317, 0 %, 210 MHz, 405 MHz, 2.57 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:09.333, 0 %, 210 MHz, 405 MHz, 2.59 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:10.341, 0 %, 210 MHz, 405 MHz, 2.59 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:11.346, 0 %, 210 MHz, 405 MHz, 2.60 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:12.357, 0 %, 210 MHz, 405 MHz, 2.63 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:13.360, 0 %, 210 MHz, 405 MHz, 2.65 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:14.364, 0 %, 210 MHz, 405 MHz, 2.61 W, 64, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:15.368, 0 %, 210 MHz, 405 MHz, 2.59 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:16.381, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:17.389, 0 %, 210 MHz, 405 MHz, 2.70 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:18.398, 0 %, 210 MHz, 405 MHz, 2.74 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:19.406, 0 %, 210 MHz, 405 MHz, 2.76 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:20.408, 0 %, 210 MHz, 405 MHz, 2.74 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:21.411, 0 %, 210 MHz, 405 MHz, 2.72 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:22.415, 0 %, 210 MHz, 405 MHz, 2.70 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:23.422, 0 %, 210 MHz, 405 MHz, 2.68 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:24.425, 0 %, 210 MHz, 405 MHz, 2.71 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:25.427, 0 %, 210 MHz, 405 MHz, 2.68 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:26.442, 0 %, 210 MHz, 405 MHz, 2.61 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:27.444, 0 %, 210 MHz, 405 MHz, 2.61 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:28.445, 0 %, 210 MHz, 405 MHz, 2.66 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:29.455, 0 %, 210 MHz, 405 MHz, 2.65 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:30.458, 0 %, 210 MHz, 405 MHz, 2.63 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:31.466, 0 %, 210 MHz, 405 MHz, 2.61 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:32.473, 0 %, 210 MHz, 405 MHz, 2.59 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:33.483, 0 %, 210 MHz, 405 MHz, 2.57 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:34.490, 0 %, 210 MHz, 405 MHz, 2.58 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:35.507, 0 %, 210 MHz, 405 MHz, 2.61 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:36.510, 0 %, 210 MHz, 405 MHz, 2.62 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:37.518, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:38.521, 0 %, 210 MHz, 405 MHz, 2.68 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:39.524, 0 %, 210 MHz, 405 MHz, 2.70 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:40.532, 0 %, 210 MHz, 405 MHz, 2.73 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:41.533, 0 %, 210 MHz, 405 MHz, 2.73 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:42.536, 0 %, 210 MHz, 405 MHz, 2.66 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:43.537, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:44.552, 0 %, 210 MHz, 405 MHz, 2.65 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:45.555, 0 %, 210 MHz, 405 MHz, 2.63 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:46.558, 0 %, 210 MHz, 405 MHz, 2.62 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:47.560, 0 %, 210 MHz, 405 MHz, 4.14 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:48.562, 0 %, 210 MHz, 405 MHz, 2.64 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:49.578, 0 %, 210 MHz, 405 MHz, 2.68 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:50.583, 0 %, 210 MHz, 405 MHz, 2.62 W, 63, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:51.589, 0 %, 210 MHz, 405 MHz, 2.65 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:52.593, 0 %, 210 MHz, 405 MHz, 2.73 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:53.599, 0 %, 210 MHz, 405 MHz, 2.74 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:54.605, 0 %, 210 MHz, 405 MHz, 2.74 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:55.609, 0 %, 210 MHz, 405 MHz, 2.72 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:56.623, 0 %, 210 MHz, 405 MHz, 2.71 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:57.625, 0 %, 210 MHz, 405 MHz, 2.68 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:58.628, 0 %, 210 MHz, 405 MHz, 2.68 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:54:59.632, 0 %, 210 MHz, 405 MHz, 2.67 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:55:00.639, 0 %, 210 MHz, 405 MHz, 2.69 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:55:01.643, 0 %, 210 MHz, 405 MHz, 2.73 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:55:02.645, 0 %, 210 MHz, 405 MHz, 2.70 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:55:03.649, 0 %, 210 MHz, 405 MHz, 2.65 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:55:04.656, 0 %, 210 MHz, 405 MHz, 2.68 W, 62, 7925 MiB, 0x0000000000000001
2026/09/25 04:55:05.659, 0 %, 210 MHz, 405 MHz, 2.71 W, 62, 7925 MiB, 0x0000000000000001
